state,keyword,candidate_title,candidate_url,extracted_title,identifier,status,is_real_bill,matches_keyword,error
VT,community land trust,H.2,https://legislature.vermont.gov/bill/status/2026/H.2,Bill Status H.2 (Act 4),H.2,Introduced,True,False,
VT,community land trust,H.3,https://legislature.vermont.gov/bill/status/2026/H.3,Bill Status H.3,H.3,Introduced,True,False,
VT,community land trust,H.4,https://legislature.vermont.gov/bill/status/2026/H.4,Bill Status H.4,H.4,Introduced,True,False,
VT,community land trust,H.5,https://legislature.vermont.gov/bill/status/2026/H.5,Bill Status H.5,H.5,In committee,True,False,
VT,community land trust,H.6,https://legislature.vermont.gov/bill/status/2026/H.6,Bill Status H.6,H.6,Introduced,True,False,
VT,community land trust,H.7,https://legislature.vermont.gov/bill/status/2026/H.7,Bill Status H.7,H.7,Introduced,True,False,
VT,community land trust,H.8,https://legislature.vermont.gov/bill/status/2026/H.8,Bill Status H.8,H.8,Introduced,True,False,
VT,community land trust,H.9,https://legislature.vermont.gov/bill/status/2026/H.9,Bill Status H.9,H.9,Introduced,True,False,
VT,community land trust,H.10,https://legislature.vermont.gov/bill/status/2026/H.10,Bill Status H.10,H.10,Introduced,True,False,
VT,community land trust,H.11,https://legislature.vermont.gov/bill/status/2026/H.11,Bill Status H.11,H.11,Introduced,True,False,
VT,community land trust,H.12,https://legislature.vermont.gov/bill/status/2026/H.12,Bill Status H.12,H.12,Introduced,True,False,
VT,community land trust,H.13,https://legislature.vermont.gov/bill/status/2026/H.13,Bill Status H.13 (Act 14),H.13,Introduced,True,False,
VT,community land trust,H.14,https://legislature.vermont.gov/bill/status/2026/H.14,Bill Status H.14,H.14,Introduced,True,False,
VT,community land trust,H.15,https://legislature.vermont.gov/bill/status/2026/H.15,Bill Status H.15,H.15,Introduced,True,False,
VT,community land trust,H.16,https://legislature.vermont.gov/bill/status/2026/H.16,Bill Status H.16,H.16,Introduced,True,False,
VT,community land trust,H.17,https://legislature.vermont.gov/bill/status/2026/H.17,Bill Status H.17,H.17,Introduced,True,False,
VT,community land trust,H.18,https://legislature.vermont.gov/bill/status/2026/H.18,Bill Status H.18,H.18,Introduced,True,False,
VT,community land trust,H.19,https://legislature.vermont.gov/bill/status/2026/H.19,Bill Status H.19,H.19,Introduced,True,False,
VT,community land trust,H.20,https://legislature.vermont.gov/bill/status/2026/H.20,Bill Status H.20,H.20,Introduced,True,False,
VT,community land trust,H.21,https://legislature.vermont.gov/bill/status/2026/H.21,Bill Status H.21 (Act 13),H.21,Introduced,True,False,
VT,community land trust,H.22,https://legislature.vermont.gov/bill/status/2026/H.22,Bill Status H.22,H.22,Introduced,True,False,
VT,community land trust,H.23,https://legislature.vermont.gov/bill/status/2026/H.23,Bill Status H.23,H.23,Introduced,True,False,
VT,community land trust,H.24,https://legislature.vermont.gov/bill/status/2026/H.24,Bill Status H.24,H.24,Introduced,True,False,
VT,community land trust,H.25,https://legislature.vermont.gov/bill/status/2026/H.25,Bill Status H.25,H.25,Introduced,True,False,
VT,community land trust,H.26,https://legislature.vermont.gov/bill/status/2026/H.26,Bill Status H.26,H.26,Introduced,True,False,
VT,community land trust,H.27,https://legislature.vermont.gov/bill/status/2026/H.27,Bill Status H.27 (Act 25),H.27,Introduced,True,False,
VT,community land trust,H.28,https://legislature.vermont.gov/bill/status/2026/H.28,Bill Status H.28,H.28,In committee,True,False,
VT,community land trust,H.29,https://legislature.vermont.gov/bill/status/2026/H.29,Bill Status H.29,H.29,Introduced,True,False,
VT,community land trust,H.30,https://legislature.vermont.gov/bill/status/2026/H.30,Bill Status H.30,H.30,Introduced,True,False,
VT,community land trust,H.31,https://legislature.vermont.gov/bill/status/2026/H.31,Bill Status H.31 (Act 3),H.31,Introduced,True,False,
VT,community land trust,H.32,https://legislature.vermont.gov/bill/status/2026/H.32,Bill Status H.32,H.32,Introduced,True,False,
VT,community land trust,H.33,https://legislature.vermont.gov/bill/status/2026/H.33,Bill Status H.33,H.33,Introduced,True,False,
VT,community land trust,H.34,https://legislature.vermont.gov/bill/status/2026/H.34,Bill Status H.34,H.34,In committee,True,False,
VT,community land trust,H.35,https://legislature.vermont.gov/bill/status/2026/H.35,Bill Status H.35 (Act 2),H.35,Introduced,True,False,
VT,community land trust,H.36,https://legislature.vermont.gov/bill/status/2026/H.36,Bill Status H.36,H.36,Introduced,True,False,
VT,community land trust,H.37,https://legislature.vermont.gov/bill/status/2026/H.37,Bill Status H.37,H.37,Introduced,True,False,
VT,community land trust,H.38,https://legislature.vermont.gov/bill/status/2026/H.38,Bill Status H.38,H.38,Introduced,True,False,
VT,community land trust,H.39,https://legislature.vermont.gov/bill/status/2026/H.39,Bill Status H.39,H.39,Introduced,True,False,
VT,community land trust,H.40,https://legislature.vermont.gov/bill/status/2026/H.40,Bill Status H.40,H.40,Introduced,True,False,
VT,community land trust,H.41,https://legislature.vermont.gov/bill/status/2026/H.41,Bill Status H.41 (Act 30),H.41,Introduced,True,False,
VT,community land trust,H.42,https://legislature.vermont.gov/bill/status/2026/H.42,Bill Status H.42,H.42,Introduced,True,False,
VT,community land trust,H.43,https://legislature.vermont.gov/bill/status/2026/H.43,Bill Status H.43,H.43,Introduced,True,False,
VT,community land trust,H.44,https://legislature.vermont.gov/bill/status/2026/H.44,Bill Status H.44 (Act 41),H.44,Introduced,True,False,
VT,community land trust,H.45,https://legislature.vermont.gov/bill/status/2026/H.45,Bill Status H.45,H.45,Introduced,True,False,
VT,community land trust,H.46,https://legislature.vermont.gov/bill/status/2026/H.46,Bill Status H.46,H.46,In committee,True,False,
VT,community land trust,H.47,https://legislature.vermont.gov/bill/status/2026/H.47,Bill Status H.47,H.47,Introduced,True,False,
VT,community land trust,H.48,https://legislature.vermont.gov/bill/status/2026/H.48,Bill Status H.48,H.48,Introduced,True,False,
VT,community land trust,H.49,https://legislature.vermont.gov/bill/status/2026/H.49,Bill Status H.49,H.49,Introduced,True,False,
VT,community land trust,H.50,https://legislature.vermont.gov/bill/status/2026/H.50,Bill Status H.50,H.50,Introduced,True,False,
VT,community land trust,H.51,https://legislature.vermont.gov/bill/status/2026/H.51,Bill Status H.51,H.51,Introduced,True,False,
VT,community land trust,H.52,https://legislature.vermont.gov/bill/status/2026/H.52,Bill Status H.52,H.52,Introduced,True,False,
VT,community land trust,H.53,https://legislature.vermont.gov/bill/status/2026/H.53,Bill Status H.53,H.53,Introduced,True,False,
VT,community land trust,H.54,https://legislature.vermont.gov/bill/status/2026/H.54,Bill Status H.54,H.54,Introduced,True,False,
VT,community land trust,H.55,https://legislature.vermont.gov/bill/status/2026/H.55,Bill Status H.55,H.55,Introduced,True,False,
VT,community land trust,H.56,https://legislature.vermont.gov/bill/status/2026/H.56,Bill Status H.56,H.56,Introduced,True,False,
VT,community land trust,H.57,https://legislature.vermont.gov/bill/status/2026/H.57,Bill Status H.57,H.57,In committee,True,False,
VT,community land trust,H.58,https://legislature.vermont.gov/bill/status/2026/H.58,Bill Status H.58,H.58,Introduced,True,False,
VT,community land trust,H.59,https://legislature.vermont.gov/bill/status/2026/H.59,Bill Status H.59,H.59,Introduced,True,False,
VT,community land trust,H.60,https://legislature.vermont.gov/bill/status/2026/H.60,Bill Status H.60,H.60,Introduced,True,False,
VT,community land trust,H.61,https://legislature.vermont.gov/bill/status/2026/H.61,Bill Status H.61,H.61,Introduced,True,False,
VT,community land trust,H.62,https://legislature.vermont.gov/bill/status/2026/H.62,Bill Status H.62,H.62,Introduced,True,False,
VT,community land trust,H.63,https://legislature.vermont.gov/bill/status/2026/H.63,Bill Status H.63,H.63,Introduced,True,False,
VT,community land trust,H.64,https://legislature.vermont.gov/bill/status/2026/H.64,Bill Status H.64,H.64,Introduced,True,False,
VT,community land trust,H.65,https://legislature.vermont.gov/bill/status/2026/H.65,Bill Status H.65,H.65,Introduced,True,False,
VT,community land trust,H.66,https://legislature.vermont.gov/bill/status/2026/H.66,Bill Status H.66,H.66,Introduced,True,False,
VT,community land trust,H.67,https://legislature.vermont.gov/bill/status/2026/H.67,Bill Status H.67,H.67,In committee,True,False,
VT,community land trust,H.68,https://legislature.vermont.gov/bill/status/2026/H.68,Bill Status H.68,H.68,Introduced,True,False,
VT,community land trust,H.69,https://legislature.vermont.gov/bill/status/2026/H.69,Bill Status H.69,H.69,Introduced,True,False,
VT,community land trust,H.70,https://legislature.vermont.gov/bill/status/2026/H.70,Bill Status H.70,H.70,Introduced,True,False,
VT,community land trust,H.71,https://legislature.vermont.gov/bill/status/2026/H.71,Bill Status H.71,H.71,Introduced,True,False,
VT,community land trust,H.72,https://legislature.vermont.gov/bill/status/2026/H.72,Bill Status H.72,H.72,Introduced,True,False,
VT,community land trust,H.73,https://legislature.vermont.gov/bill/status/2026/H.73,Bill Status H.73,H.73,Introduced,True,False,
